"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,14.5527328733734,8.90088200869916,20.2045837380477,14.6433943777132,0,13.8383513426489,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.2948559744108,9.35635393563572,21.233358013186,14.6433943777132,0,14.8515187241995,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.3737213543111,9.44394444763318,21.3034982609891,14.6433943777132,0,14.90769434223,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.2452706142124,9.32190894077084,21.168632287654,14.6433943777132,0,14.7926575365758,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.4738901078833,9.62641136717418,21.3213688485924,14.6433943777132,0,15.2857218626702,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.6569982075333,9.77673950456404,21.5372569105026,14.6433943777132,0,15.3087449659433,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.4547025297665,9.52070735033587,21.3886977091971,14.6433943777132,0,14.9254194804293,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.0015477165141,9.08167180533627,20.9214236276918,14.6433943777132,0,14.5483034540797,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.2841724076478,9.37971961663178,21.1886251986638,14.6433943777132,0,14.832652601192,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.1470414607056,9.22014991921007,21.0739330022011,14.6433943777132,0,14.7631523510041,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.2598117416906,9.36354030059402,21.1560831827871,14.6433943777132,0,14.9289906597739,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,13.1053238543585,7.78153692428549,18.4291107844315,14.6433943777132,0,12.0120068204031,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,14.9306153774461,9.12757860233277,20.7336521525593,14.6433943777132,0,14.7062412892553,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.207644503892,9.29110359558264,21.1241854122014,14.6433943777132,0,14.8598757054281,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.0278608524536,9.10956444225281,20.9461572626544,14.6433943777132,0,14.6109216010158,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.5364308747316,9.61314374657629,21.4597180028869,14.6433943777132,0,15.0727115917459,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.0547386140132,9.12900666541721,20.9804705626092,14.6433943777132,0,15.06503208771,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.1891268175247,9.27949223114431,21.098761403905,14.6433943777132,0,14.7401161640905,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,14.6167652105146,8.80882380006239,20.4247066209668,14.6433943777132,0,14.3140474213841,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.4483854935763,9.53686204761145,21.3599089395412,14.6433943777132,0,14.9415632923224,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,14.9220204697692,9.00537209115332,20.8386688483851,14.6433943777132,0,14.6505825100341,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,15.1331043144677,9.21303554188165,21.0531730870537,14.6433943777132,0,14.7596133276568,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,14.910905561932,9.00544303237155,20.8163680914925,14.6433943777132,0,14.5019167544712,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
8,2,0.621633104446795,11.2432662088936,15.0782437103996,9.23234581011866,20.9241416106805,14.9411014236336,9.02302979607911,20.8591730511881,14.6433943777132,0,14.5014614626696,0,"1999","un",21,100,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",100,0.5,4873,FALSE,45
