"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","i"
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,100.710383026642,0,103.642200697808,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,100.975242006158,0,97.526876260989,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,99.8132305044894,0,106.088490385264,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,95.6262122492525,0,105.397975188713,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,101.957048381362,0,104.227006324369,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,100.85289364916,0,98.8221252611455,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,99.755385922007,0,103.883372815811,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,102.87150333844,0,106.592693035037,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,101.131215638784,0,109.580075364607,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,101.157283666265,0,102.931948682658,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,98.8811414772857,0,95.7092816619239,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,101.054277715942,0,104.862177440012,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,98.8755045178156,0,106.892477042409,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,99.801057252017,0,103.503777275419,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,101.907232567722,0,106.834033745092,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,103.313541474394,0,105.091430298431,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,100.965352189917,0,107.509857086974,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,103.427370218172,0,105.516002391432,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,104.467597138916,0,112.499575035226,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,99.8866053900091,0,102.448506325062,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
102.209357311757,0,0,102.209357311757,101.42257924594,0,105.808849079512,0,100.740692988369,0,104.607187665733,0,"normal","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,9
