"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
9.99999999999999,0,0,0,0,0,0,0,0,0,0,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,1.16115213022192,0,0,0,1.16115213022192,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0.44620156145339,0,0,0,0.44620156145339,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,1.69149047670584,0,0,0,1.69149047670584,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0.361780694756991,0,0,0,0.361780694756991,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0.380683892080927,0,0,0,0.380683892080927,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,3.23285772212039,0,0,0,3.23285772212039,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0.0219131048354909,0,0,0,0.0219131048354909,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,1.66252445336534,0,0,0,1.66252445336534,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,4.96891442887132,0,0,0,4.96891442887132,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,1.32452582948465,0,0,0,1.32452582948465,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,16.8198747546553,0,0,0,16.8198747546553,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,2.34902230521225,0,0,0,2.34902230521225,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,1.41367443167143,0,0,0,1.41367443167143,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,2.09473449201801,0,0,0,2.09473449201801,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,2.54837355364047,0,0,0,2.54837355364047,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0,0,0,0,0,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,10.4216926538544,0,0,0,10.4216926538544,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0.990945430862312,0,0,0,0.990945430862312,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0,0,0,0,0,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0.686664201507686,0,0,0,0.686664201507686,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,2.30693212877153,0,0,0,2.30693212877153,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,1.88997230297253,0,0,0,1.88997230297253,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,0.263589086527678,0,0,0,0.263589086527678,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
9.99999999999999,0,0,0,0,0,2.27494187710062,0,0,0,2.27494187710062,0,"normal","un",500,100,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,6
