"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
9.99999999999999,0,0,0,0,0,8.97639832623867,0,0,0,8.97639832623867,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,11.5924208819573,0,0,0,11.5924208819573,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,11.5570275742978,0,0,0,11.5570275742978,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,9.16389699687255,0,0,0,9.16389699687255,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,21.2159342908234,0,0,0,21.2159342908234,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,15.2384058686613,0,0,0,15.2384058686613,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,11.4314594492771,0,0,0,11.4314594492771,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,12.6657811200852,0,0,0,12.6657811200852,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,13.8442959355471,0,0,0,13.8442959355471,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,11.7494670160776,0,0,0,11.7494670160776,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,16.4537151940263,0,0,0,16.4537151940263,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,10.0932591178126,0,0,0,10.0932591178126,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
9.99999999999999,0,0,0,0,0,12.2611460103516,0,0,0,12.2611460103516,0,"normal","un",500,500,0.5,0,0,0,0,TRUE,FALSE,0.5,"leave-d",100,0.5,1e+05,TRUE,26
