"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.9520073640857,1.41200689405974,22.4920078341116,8.03592327428424,0,8.29829001904451,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.5072629213615,0.969652935927266,22.0448729067958,8.03592327428424,0,8.08882069167122,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.6912108329294,1.13389654376338,22.2485251220955,8.03592327428424,0,7.98427352797311,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.7428806771291,1.1559373055223,22.3298240487359,8.03592327428424,0,8.16223061843402,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.6712876603983,1.09711738406494,22.2454579367316,8.03592327428424,0,7.96848084972079,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,7.11332446773527,-3.10156491977545,17.328213855246,8.03592327428424,0,6.92994835709405,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,12.8328822289293,2.38023438403577,23.2855300738229,8.03592327428424,0,8.52741238365037,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,12.5816294956125,1.99589706024806,23.1673619309769,8.03592327428424,0,8.49108909033582,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.2591883118278,0.691652099758317,21.8267245238972,8.03592327428424,0,7.7457032943115,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.6778280680148,1.1343555679881,22.2213005680416,8.03592327428424,0,8.24554282150472,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.9090552556263,1.33201656920979,22.4860939420428,8.03592327428424,0,8.10555498423736,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.7690174437516,1.19255036735639,22.3454845201468,8.03592327428424,0,7.98310306277468,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.8814239235456,1.3254777917425,22.4373700553487,8.03592327428424,0,8.25807958024086,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,12.3522194064793,1.77127856595059,22.933160247008,8.03592327428424,0,8.56986862064944,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,12.3246488237139,1.69067047273143,22.9586271746965,8.03592327428424,0,8.36165887455964,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.8341821374998,1.26218238369685,22.4061818913028,8.03592327428424,0,8.15652254024966,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,10.9853987735521,0.783808424299865,21.1869891228044,8.03592327428424,0,7.48851722428271,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,12.8697131398936,2.27276534446366,23.4666609353236,8.03592327428424,0,9.96478987162354,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
8,2,0.621633104446795,11.2432662088936,11.8341029985631,1.37850542898743,22.2897005681387,11.9994855962076,1.41591585559049,22.5830553368247,8.03592327428424,0,8.1499935402762,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,4873,FALSE,19
