"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","reduce_coef","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,35.9415762361858,9.00990133936314,62.8732511330084,83.0784246395629,0,35.7510846710136,0,61.0471368272091,0,34.000113768047,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,35.2314602152722,8.67850761799038,61.7844128125539,83.0784246395629,0,35.7510846710136,0,70.0160894401185,0,33.2884250073275,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,28.2616137049822,7.1221552355268,49.4010721744376,83.0784246395629,0,35.7510846710136,0,49.9502370681208,0,26.7431308993621,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,24.8600339820922,3.32872845034996,46.3913395138345,83.0784246395629,0,35.7510846710136,0,50.0385798021651,0,22.7598241817322,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,38.5569877106739,9.72628010170696,67.3876953196408,83.0784246395629,0,35.7510846710136,0,91.871206539046,0,36.4914933834011,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,39.2139914969314,11.3834096516454,67.0445733422174,83.0784246395629,0,35.7510846710136,0,87.7776806647821,0,37.4724095201616,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,27.2070000741573,4.6039670191471,49.8100331291675,83.0784246395629,0,35.7510846710136,0,57.5056266326799,0,25.1637759988193,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,41.5427651167716,11.7926743771802,71.292855856363,83.0784246395629,0,35.7510846710136,0,85.7871441185216,0,39.6318455877851,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,38.7217973481398,12.3009471558087,65.1426475404709,83.0784246395629,0,35.7510846710136,0,93.4516453361259,0,37.3040861520106,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,31.3950485235891,6.98432578260424,55.8057712645739,83.0784246395629,0,35.7510846710136,0,65.1760214058935,0,29.4794160430994,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,43.2602776996701,13.7914404597024,72.7291149396379,83.0784246395629,0,35.7510846710136,0,109.786604230297,0,41.6480244280178,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,41.6927081494759,12.018207764481,71.3672085344708,83.0784246395629,0,35.7510846710136,0,76.2271182712468,0,39.8354762871215,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,42.7891832418861,12.1738380564209,73.4045284273512,83.0784246395629,0,35.7510846710136,0,100.892048614289,0,40.7739022331249,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,40.6464139045406,11.9730318169859,69.3197959920953,83.0784246395629,0,35.7510846710136,0,81.8771726614334,0,38.9321348377334,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,38.0993402992796,10.649003636064,65.5496769624952,83.0784246395629,0,35.7510846710136,0,78.2124179406551,0,36.3403055249893,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,26.0332563371912,5.39454514913823,46.6719675252443,83.0784246395629,0,35.7510846710136,0,45.405404872828,0,24.3341407963909,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,39.2815124456662,11.1500673786656,67.4129575126668,83.0784246395629,0,35.7510846710136,0,74.0124958445753,0,37.5422153112453,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,42.8340152560563,13.2946823590751,72.3733481530375,83.0784246395629,0,35.7510846710136,0,117.462197805887,0,41.1654786813333,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,30.7249854427554,6.81852085605903,54.6314500294518,83.0784246395629,0,35.7510846710136,0,62.4095659355618,0,28.8568784256396,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,48.2136484213947,14.9393315531197,81.4879652896697,83.0784246395629,0,35.7510846710136,0,129.9590960921,0,46.2878741571633,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,33.5069719565469,7.67947892490936,59.3344649881845,83.0784246395629,0,35.7510846710136,0,71.2191934789416,0,31.5163675698438,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,47.2771370947812,14.640032397796,79.9142417917664,83.0784246395629,0,35.7510846710136,0,98.7032347290806,0,45.4239445082337,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,44.492551954913,13.6434080132044,75.3416958966216,83.0784246395629,0,35.7510846710136,0,86.4962768445252,0,42.6788202427581,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,42.6476166813104,13.0517023948749,72.2435309677459,83.0784246395629,0,35.7510846710136,0,89.4613453484057,0,40.96593174959,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,46.5077844810729,14.1469375896746,78.8686313724711,83.0784246395629,0,35.7510846710136,0,104.510942244039,0,44.6028757583401,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,40.1942884112987,11.720004626325,68.6685721962724,83.0784246395629,0,35.7510846710136,0,78.3716867707112,0,38.4542139117951,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,35.191717436323,9.29264977111029,61.0907851015356,83.0784246395629,0,35.7510846710136,0,75.3584263583396,0,33.4091604497743,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,45.5826613565772,14.8770995676265,76.2882231455278,83.0784246395629,0,35.7510846710136,0,105.14661141245,0,43.9715840408066,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,38.3270762045008,9.90027752604989,66.7538748829517,83.0784246395629,0,35.7510846710136,0,85.9585862932411,0,36.3190807118611,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,33.0951598243269,8.04949634557053,58.1408233030832,83.0784246395629,0,35.7510846710136,0,65.3666824525506,0,31.2388907234344,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,36.4370243798908,10.1210108842763,62.7530378755053,83.0784246395629,0,35.7510846710136,0,80.9649480530489,0,34.7399479265307,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,41.8841584427059,12.3461374299836,71.4221794554282,83.0784246395629,0,35.7510846710136,0,94.746988498537,0,40.0535476907684,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,28.8380378626488,5.87165424227296,51.8044214830247,83.0784246395629,0,35.7510846710136,0,46.4705878351845,0,26.945572103911,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,37.9844114686083,10.7010444060539,65.2677785311628,83.0784246395629,0,35.7510846710136,0,74.7655567821862,0,36.2221743270423,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,37.1299357524697,9.79043948175167,64.4694320231877,83.0784246395629,0,35.7510846710136,0,87.3457680642219,0,35.2530523580288,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,34.7790229826122,9.18730921004933,60.370736755175,83.0784246395629,0,35.7510846710136,0,81.3170924755725,0,33.0082344025287,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,32.8926696395375,7.96167990079789,57.8236593782772,83.0784246395629,0,35.7510846710136,0,59.3304898497003,0,31.0467728956108,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,31.6100394470244,7.85721368871112,55.3628652053378,83.0784246395629,0,35.7510846710136,0,57.9066145930271,0,29.882763094413,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,40.3473959582815,11.9284069027846,68.7663850137785,83.0784246395629,0,35.7510846710136,0,73.3503857398284,0,38.6338047880993,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,32.4420521280432,8.57726883933532,56.3068354167511,83.0784246395629,0,35.7510846710136,0,51.1657071510364,0,30.8049986838975,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,31.7540544487826,6.63964025401021,56.8684686435551,83.0784246395629,0,35.7510846710136,0,64.2538763569984,0,29.7463486805154,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,36.4088259872703,9.6654818886186,63.1521700859221,83.0784246395629,0,35.7510846710136,0,70.4650771277106,0,34.566742607571,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,38.5503092607978,11.1251155986579,65.9755029229376,83.0784246395629,0,35.7510846710136,0,98.8661060001989,0,36.8108742328784,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,36.3850471283907,9.91023706865137,62.85985718813,83.0784246395629,0,35.7510846710136,0,79.1790075859432,0,34.6125955211277,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,34.9024461161614,9.36337773797063,60.4415144943522,83.0784246395629,0,35.7510846710136,0,72.1304638357244,0,33.1672350356536,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,36.6135165905263,9.99190396502504,63.2351292160276,83.0784246395629,0,35.7510846710136,0,90.8378913003932,0,34.8365843899083,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,43.7239224643807,13.5566277847641,73.8912171439972,83.0784246395629,0,35.7510846710136,0,97.1081647982365,0,41.9432656796193,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,28.6928518222689,6.11640653050029,51.2692971140374,83.0784246395629,0,35.7510846710136,0,51.7055550103996,0,26.854549647445,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,42.826130005038,12.68478196269,72.9674780473859,83.0784246395629,0,35.7510846710136,0,78.4991707873,0,40.99054336516,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,43.6011607700625,13.6260473910653,73.5762741490597,83.0784246395629,0,35.7510846710136,0,88.8273771876819,0,41.8722061395181,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,30.4265568445561,5.99800272339806,54.8551109657142,83.0784246395629,0,35.7510846710136,0,81.6574130048098,0,28.4051346868379,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
39.9391014221924,0,0,39.9391014221924,36.6689278402982,9.26915540841344,64.0687002721829,43.3313279592248,13.6944692967048,72.9681866217447,83.0784246395629,0,35.7510846710136,0,89.1733457369664,0,41.7197542064738,0,"chi","un",33,528,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,18
