"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","i_1","i_2","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.42269465923916,4.01777395409467,12.8276153643837,7.27706522158098,0,7.61008529427279,0,1,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.01965131246253,3.67415743073618,12.3651451941889,7.27706522158098,0,7.13659539770318,0,2,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.2513415220218,3.88951445652421,12.6131685875194,7.27706522158098,0,7.42869865771383,0,3,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.60221866427044,4.23529809957299,12.9691392289679,7.27706522158098,0,7.83842446603383,0,4,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,7.91465205432774,3.5332885879004,12.2960155207551,7.27706522158098,0,7.28793040308601,0,5,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.14935752677428,3.75757923986528,12.5411358136833,7.27706522158098,0,7.15158180391457,0,6,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.36093225419019,3.94908922758632,12.7727752807941,7.27706522158098,0,7.34201318899434,0,7,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.1358658161047,3.7862802748248,12.4854513573846,7.27706522158098,0,7.25149275110434,0,8,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.75559978916273,4.40025585814064,13.1109437201848,7.27706522158098,0,8.08332620750036,0,9,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.39703276629254,3.99614153534886,12.7979239972362,7.27706522158098,0,7.52107383624163,0,10,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.2459639808273,3.85767195514322,12.6342560065114,7.27706522158098,0,7.26826471362276,0,11,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
8,2,0.0123263592816436,10.0246527185633,8.20572463530936,3.87875669980404,12.5326925708147,8.1896970661445,3.7951748180715,12.5842193142175,7.27706522158098,0,7.26773474554659,0,12,0,"normal","I",21,100,0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,1e+05,FALSE,43
