"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","sigma_main_approx","i"
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,13.3844146596981,6.97494026548363,19.7938890539125,11.6314881407552,0,11.1786977551532,0,11.8995503435976,0,10.9147799024396,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,11.8604213668613,5.60192529634409,18.1189174373784,11.6314881407552,0,11.1786977551532,0,10.5574433302513,0,10.4034376972388,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,13.9485975455817,7.29768790195842,20.5995071892049,11.6314881407552,0,11.1786977551532,0,12.6346438499406,0,12.2485059556402,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,13.4711527529654,7.1269291484518,19.815376357479,11.6314881407552,0,11.1786977551532,0,12.1428783999223,0,11.3879350712602,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,12.9414232463933,6.44139695144218,19.4414495413444,11.6314881407552,0,11.1786977551532,0,11.8580342612606,0,11.9464091019697,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,12.688037703741,6.21606449858751,19.1600109088946,11.6314881407552,0,11.1786977551532,0,11.2062447478115,0,10.6531584034426,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,12.9539376863482,6.73367921744755,19.1741961552488,11.6314881407552,0,11.1786977551532,0,11.7995999100434,0,11.5401204626728,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,12.5625172998071,6.47093199442412,18.6541026051901,11.6314881407552,0,11.1786977551532,0,11.0173099449914,0,10.0740984924917,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,13.6478471873778,7.34179225117958,19.9539021235761,11.6314881407552,0,11.1786977551532,0,11.9954952279955,0,10.6183463647199,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
10.5349967616958,0,0,10.5349967616958,12.268959202264,5.79694033799164,18.7409780665363,12.1654879821568,6.55639396764652,17.7745819966672,11.6314881407552,0,11.1786977551532,0,10.9038535148787,0,9.90449023304684,0,"chi","I",33,561,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.00250735144056588,51
